"lat","lng","address","dispatch","response_time"
"47.640000000000015","-122.28000000000014","2328 McGilvra Boulevard East, Seattle, WA 98112, USA","Seattle Medic 1","903"
"47.640000000000015","-122.27500000000015","2325 43rd Avenue East, Seattle, WA 98112, USA","Seattle Medic 1","935"
"47.6","-122.34000000000009","17706 Seattle Ferry Terminal, Seattle, WA 98104, USA","Seattle Medic 10","269"
"47.6","-122.3350000000001","62-74 South Main Street, Seattle, WA 98104, USA","Seattle Medic 10","158"
"47.6","-122.3300000000001","302-350 South Main Street, Seattle, WA 98104, USA","Seattle Medic 10","39"
"47.6","-122.3250000000001","651 South Main Street, Seattle, WA 98104, USA","Seattle Medic 10","106"
"47.6","-122.31500000000011","1303-1351 South Main Street, Seattle, WA 98144, USA","Seattle Medic 1","170"
"47.6","-122.31000000000012","1700 South Main Street, Seattle, WA 98144, USA","Seattle Medic 1","267"
"47.6","-122.30500000000012","2031 South Main Street, Seattle, WA 98144, USA","Seattle Medic 1","323"
"47.6","-122.30000000000013","201-323 25th Avenue South, Seattle, WA 98144, USA","Seattle Medic 1","416"
"47.6","-122.29500000000013","304 29th Avenue South, Seattle, WA 98144, USA","Seattle Medic 1","468"
"47.6","-122.29000000000013","3226-3298 South Frink Place, Seattle, WA 98144, USA","Seattle Medic 1","489"
"47.6","-122.28500000000014","301 Lakeside Avenue South, Seattle, WA 98144, USA","Seattle Medic 1","603"
"47.645","-122.42000000000002","4799 West Armour Street, Seattle, WA 98199, USA","Seattle Medic 18","807"
"47.645","-122.41500000000002","2626 Magnolia Lane West, Seattle, WA 98199, USA","Seattle Medic 18","795"
"47.645","-122.41000000000003","4101-4199 West Armour Street, Seattle, WA 98199, USA","Seattle Medic 18","687"
"47.645","-122.40500000000003","2671-2675 Bishop Place West, Seattle, WA 98199, USA","Seattle Medic 18","576"
"47.645","-122.40000000000003","3317 West Armour Street, Seattle, WA 98199, USA","Seattle Medic 18","565"
"47.645","-122.39500000000004","2812 30th Avenue West, Seattle, WA 98199, USA","Seattle Medic 18","510"
"47.645","-122.39000000000004","2807 26th Avenue West, Seattle, WA 98199, USA","Seattle Medic 18","451"
"47.645","-122.38500000000005","2807 22nd Avenue West, Seattle, WA 98199, USA","Seattle Medic 18","386"
"47.645","-122.38000000000005","2880-2998 20th Avenue West, Seattle, WA, USA","Seattle Medic 18","399"
"47.645","-122.37500000000006","2801 14th Avenue West, Seattle, WA 98119, USA","Seattle Medic 18","336"
"47.645","-122.37000000000006","905 West Armour Street, Seattle, WA 98119, USA","Seattle Medic 18","400"
"47.645","-122.36500000000007","700 West Raye Street, Seattle, WA 98119, USA","Seattle Medic 18","419"
"47.645","-122.35500000000008","108-148 Newell Street, Seattle, WA 98109, USA","Seattle Medic 18","441"
"47.645","-122.35000000000008","2724 4th Avenue North, Seattle, WA 98109, USA","Seattle Medic 18","580"
"47.645","-122.34500000000008","Cheshiahud Loop, Seattle, WA 98109, USA","Seattle Medic 18","464"
"47.645","-122.34000000000009","2201-2315 North Northlake Place, Seattle, WA 98103, USA","Seattle Medic 18","675"
"47.645","-122.3350000000001","2163-2183 North Northlake Way, Seattle, WA 98103, USA","Seattle Medic 16","559"
"47.645","-122.3300000000001","2727 Fairview Avenue East, Seattle, WA 98102, USA","Seattle Medic 16","470"
"47.645","-122.3250000000001","2714 Eastlake Avenue East, Seattle, WA 98102, USA","Seattle Medic 16","418"
"47.645","-122.3200000000001","2715 10th Avenue East, Seattle, WA 98102, USA","Seattle Medic 16","361"
"47.645","-122.31500000000011","1205-1207 East Hamlin Street, Seattle, WA 98102, USA","Seattle Medic 16","417"
"47.645","-122.31000000000012","1804 East Hamlin Street, Seattle, WA 98112, USA","Seattle Medic 16","454"
"47.645","-122.30500000000012","Bill Dawson Trail, Seattle, WA 98112, USA","Seattle Medic 16","382"
"47.645","-122.30000000000013","Washington 520, Seattle, WA 98112, USA","Seattle Medic 16","418"
"47.645","-122.29500000000013","Washington 520, Seattle, WA 98112, USA","Seattle Medic 16","848"
"47.645","-122.29000000000013","Evergreen Point Floating Bridge, Seattle, WA 98112, USA","Seattle Medic 16","389"
"47.650000000000006","-122.42000000000002","4721 West Bertona Street, Seattle, WA 98199, USA","Seattle Medic 18","753"
"47.650000000000006","-122.41500000000002","4515 West Bertona Street, Seattle, WA 98199, USA","Seattle Medic 18","727"
"47.650000000000006","-122.41000000000003","3243 West Viewmont Way West, Seattle, WA 98199, USA","Seattle Medic 18","644"
"47.650000000000006","-122.40500000000003","3315-3323 37th Avenue West, Seattle, WA 98199, USA","Seattle Medic 18","589"
"47.650000000000006","-122.40000000000003","3241 33rd Avenue West, Seattle, WA 98199, USA","Seattle Medic 18","560"
"47.650000000000006","-122.39500000000004","3200-3242 30th Avenue West, Seattle, WA 98199, USA","Seattle Medic 18","480"
"47.650000000000006","-122.39000000000004","3248-3252 26th Avenue West, Seattle, WA 98199, USA","Seattle Medic 18","394"
"47.650000000000006","-122.38500000000005","3253 22nd Avenue West, Seattle, WA 98199, USA","Seattle Medic 18","365"
"47.650000000000006","-122.38000000000005","3257 17th Avenue West, Seattle, WA 98119, USA","Seattle Medic 18","327"
"47.650000000000006","-122.37500000000006","3245 14th Avenue West, Seattle, WA 98119, USA","Seattle Medic 18","258"
"47.650000000000006","-122.37000000000006","3283-3287 Conkling Place West, Seattle, WA 98119, USA","Seattle Medic 18","365"
"47.650000000000006","-122.35500000000008","Burke-Gilman Trail, Seattle, WA 98103, USA","Seattle Medic 18","406"
"47.650000000000006","-122.35000000000008","3452 Fremont Avenue North, Seattle, WA 98103, USA","Seattle Medic 18","426"
"47.650000000000006","-122.34500000000008","3501 Albion Place North, Seattle, WA 98103, USA","Seattle Medic 18","516"
"47.650000000000006","-122.34000000000009","3521-3527 Ashworth Avenue North, Seattle, WA 98103, USA","Seattle Medic 18","592"
"47.650000000000006","-122.3350000000001","3525 Burke Avenue North, Seattle, WA 98103, USA","Seattle Medic 16","522"
"47.650000000000006","-122.3300000000001","Sunnyside Avenue North, Seattle, WA 98103, USA","Seattle Medic 16","494"
"47.650000000000006","-122.3250000000001","10 East Allison Street, Seattle, WA 98102, USA","Seattle Medic 16","487"
"47.650000000000006","-122.3200000000001","3204 Fuhrman Avenue East, Seattle, WA 98102, USA","Seattle Medic 16","448"
"47.650000000000006","-122.29000000000013","Evergreen Point Floating Bridge, Seattle, WA 98112, USA","Seattle Medic 16","387"
"47.650000000000006","-122.28500000000014","3222 43rd Avenue Northeast, Seattle, WA 98105, USA","Seattle Medic 16","810"
"47.650000000000006","-122.28000000000014","Northeast 31st Street, Seattle, WA 98105, USA","Seattle Medic 16","868"
"47.650000000000006","-122.27500000000015","3042-3048 East Laurelhurst Drive Northeast, Seattle, WA 98105, USA","Seattle Medic 16","877"
"47.65500000000001","-122.42500000000001","4799 West Ruffner Street, Seattle, WA 98199, USA","Seattle Medic 18","741"
"47.65500000000001","-122.42000000000002","4798 West Roberts Way, Seattle, WA 98199, USA","Seattle Medic 18","673"
"47.65500000000001","-122.41500000000002","4500-4598 West Emerson Street, Seattle, WA 98199, USA","Seattle Medic 18","648"
"47.65500000000001","-122.41000000000003","Wisconsin Street, Seattle, WA 98199, USA","Seattle Medic 18","712"
"47.65500000000001","-122.40500000000003","3652-3798 West Emerson Street, Seattle, WA 98199, USA","Seattle Medic 18","545"
"47.65500000000001","-122.40000000000003","3829 33rd Avenue West, Seattle, WA 98199, USA","Seattle Medic 18","535"
"47.65500000000001","-122.39500000000004","3827 29th Avenue West, Seattle, WA 98199, USA","Seattle Medic 18","481"
"47.65500000000001","-122.39000000000004","3801-3831 26th Avenue West, Seattle, WA 98199, USA","Seattle Medic 18","365"
"47.65500000000001","-122.38500000000005","3717-3799 Gilman Avenue West, Seattle, WA 98199, USA","Seattle Medic 18","319"
"47.65500000000001","-122.38000000000005","3826 18th Avenue West, Seattle, WA 98119, USA","Seattle Medic 18","308"
"47.65500000000001","-122.37500000000006","3801-3899 14th Avenue West, Seattle, WA 98119, USA","Seattle Medic 18","216"
"47.65500000000001","-122.37000000000006","815-931 West Ewing Street, Seattle, WA 98119, USA","Seattle Medic 18","268"
"47.65500000000001","-122.36500000000007","3901 6th Avenue Northwest, Seattle, WA 98107, USA","Seattle Medic 18","323"
"47.65500000000001","-122.36000000000007","220 Northwest Bowdoin Place, Seattle, WA 98107, USA","Seattle Medic 18","288"
"47.65500000000001","-122.35500000000008","3950-3954 Greenwood Avenue North, Seattle, WA 98103, USA","Seattle Medic 18","351"
"47.65500000000001","-122.35000000000008","3965 Fremont Avenue North, Seattle, WA 98103, USA","Seattle Medic 18","404"
"47.65500000000001","-122.34500000000008","3929 Woodland Park Avenue North, Seattle, WA 98103, USA","Seattle Medic 18","486"
"47.65500000000001","-122.34000000000009","3920 Ashworth Avenue North, Seattle, WA 98103, USA","Seattle Medic 16","523"
"47.65500000000001","-122.3350000000001","3923 Burke Avenue North, Seattle, WA 98103, USA","Seattle Medic 16","476"
"47.65500000000001","-122.3300000000001","3923-3929 Sunnyside Avenue North, Seattle, WA 98103, USA","Seattle Medic 16","447"
"47.65500000000001","-122.3250000000001","300-398 Northeast Pacific Street, Seattle, WA 98105, USA","Seattle Medic 16","393"
"47.65500000000001","-122.3200000000001","793-849 Northeast Northlake Place, Seattle, WA 98105, USA","Seattle Medic 16","427"
"47.65500000000001","-122.29000000000013","Northeast Union Bay Place, Seattle, WA 98105, USA","Seattle Medic 16","688"
"47.65500000000001","-122.28500000000014","3940 Northeast Surber Drive, Seattle, WA 98105, USA","Seattle Medic 16","717"
"47.65500000000001","-122.28000000000014","3600-3604 West Laurelhurst Drive Northeast, Seattle, WA 98105, USA","Seattle Medic 16","775"
"47.65500000000001","-122.27500000000015","3711 48th Avenue Northeast, Seattle, WA 98105, USA","Seattle Medic 16","810"
"47.65500000000001","-122.27000000000015","51st Avenue Northeast, Seattle, WA 98105, USA","Seattle Medic 16","824"
"47.66000000000001","-122.435","Utah Street, Seattle, WA 98199, USA","Seattle Medic 18","780"
"47.66000000000001","-122.43","1400 Discovery Park Boulevard, Seattle, WA 98199, USA","Seattle Medic 18","745"
"47.66000000000001","-122.42500000000001","917 Discovery Park Boulevard, Seattle, WA 98199, USA","Seattle Medic 18","711"
"47.66000000000001","-122.42000000000002","917 Discovery Park Boulevard, Seattle, WA 98199, USA","Seattle Medic 18","653"
"47.66000000000001","-122.41500000000002","916 Discovery Park Boulevard, Seattle, WA 98199, USA","Seattle Medic 18","617"
"47.66000000000001","-122.41000000000003","670 Washington Avenue, Seattle, WA 98199, USA","Seattle Medic 18","563"
"47.66000000000001","-122.40500000000003","Texas Way, Seattle, WA 98199, USA","Seattle Medic 18","510"
"47.66000000000001","-122.40000000000003","3301 West Government Way, Seattle, WA 98199, USA","Seattle Medic 18","425"
"47.66000000000001","-122.39500000000004","4416 29th Avenue West, Seattle, WA 98199, USA","Seattle Medic 18","424"
"47.66000000000001","-122.39000000000004","4425 26th Avenue West, Seattle, WA 98199, USA","Seattle Medic 18","407"
"47.66000000000001","-122.38500000000005","2200-2280 West Commodore Way, Seattle, WA 98199, USA","Seattle Medic 18","346"
"47.66000000000001","-122.38000000000005","Northwest Dock, Seattle, WA 98199, USA","Seattle Medic 18","461"
"47.66000000000001","-122.37500000000006","15th Avenue Northwest, Seattle, WA 98107, USA","Seattle Medic 18","116"
"47.66000000000001","-122.37000000000006","4499 9th Avenue Northwest, Seattle, WA 98107, USA","Seattle Medic 18","293"
"47.66000000000001","-122.36500000000007","619 Northwest Bright Street, Seattle, WA 98107, USA","Seattle Medic 18","247"
"47.66000000000001","-122.36000000000007","4335 Baker Avenue Northwest, Seattle, WA 98107, USA","Seattle Medic 18","311"
"47.66000000000001","-122.35500000000008","302 North 44th Street, Seattle, WA 98103, USA","Seattle Medic 18","304"
"47.66000000000001","-122.35000000000008","4316-4372 Fremont Avenue North, Seattle, WA 98103, USA","Seattle Medic 18","362"
"47.66000000000001","-122.34500000000008","4402 Woodland Park Avenue North, Seattle, WA 98103, USA","Seattle Medic 18","459"
"47.66000000000001","-122.34000000000009","1398 North 44th Street, Seattle, WA 98103, USA","Seattle Medic 16","469"
"47.66000000000001","-122.3350000000001","4328 Burke Avenue North, Seattle, WA 98103, USA","Seattle Medic 16","490"
"47.66000000000001","-122.3300000000001","4331-4333 Sunnyside Avenue North, Seattle, WA 98103, USA","Seattle Medic 16","398"
"47.66000000000001","-122.3250000000001","4335-4339 Latona Avenue Northeast, Seattle, WA 98105, USA","Seattle Medic 16","337"
"47.66000000000001","-122.3200000000001","4318 8th Avenue Northeast, Seattle, WA 98105, USA","Seattle Medic 16","328"
"47.66000000000001","-122.29000000000013","3503-3507 Northeast 43rd Street, Seattle, WA 98105, USA","Seattle Medic 16","667"
"47.66000000000001","-122.28500000000014","Talaris Way, Seattle, WA 98105, USA","Seattle Medic 16","727"
"47.66000000000001","-122.28000000000014","4325-4331 Northeast 43rd Street, Seattle, WA 98105, USA","Seattle Medic 16","777"
"47.66000000000001","-122.27500000000015","4839 Northeast 43rd Street, Seattle, WA 98105, USA","Seattle Medic 16","806"
"47.66000000000001","-122.27000000000015","4314-4398 54th Avenue Northeast, Seattle, WA 98105, USA","Seattle Medic 16","864"
"47.66500000000001","-122.435","Utah Street, Seattle, WA 98199, USA","Seattle Medic 18","779"
"47.66500000000001","-122.43","1400 Utah Avenue, Seattle, WA 98199, USA","Seattle Medic 18","791"
"47.66500000000001","-122.42500000000001","1101-1199 Discovery Park Boulevard, Seattle, WA 98199, USA","Seattle Medic 18","686"
"47.66500000000001","-122.42000000000002","5011 Bernie Whitebear Way, Seattle, WA 98199, USA","Seattle Medic 18","722"
"47.66500000000001","-122.41500000000002","Texas Way, Seattle, WA 98199, USA","Seattle Medic 18","641"
"47.66500000000001","-122.41000000000003","Texas Way, Seattle, WA 98199, USA","Seattle Medic 18","591"
"47.66500000000001","-122.40500000000003","3634 West Lawton Street, Seattle, WA 98199, USA","Seattle Medic 18","606"
"47.66500000000001","-122.40000000000003","3204-3328 West Commodore Way, Seattle, WA 98199, USA","Seattle Medic 18","479"
"47.66500000000001","-122.39500000000004","3030 West Commodore Way, Seattle, WA 98199, USA","Seattle Medic 18","474"
"47.66500000000001","-122.39000000000004","4447 27th Avenue West, Seattle, WA 98199, USA","Seattle Medic 18","449"
"47.66500000000001","-122.38500000000005","5245 Shilshole Avenue Northwest, Seattle, WA 98107, USA","Seattle Medic 18","284"
"47.66500000000001","-122.38000000000005","1706-1798 Northwest Dock Place, Seattle, WA 98107, USA","Seattle Medic 18","155"
"47.66500000000001","-122.37500000000006","1411-1437 Northwest 50th Street, Seattle, WA 98107, USA","Seattle Medic 18","116"
"47.66500000000001","-122.37000000000006","926 Northwest 50th Street, Seattle, WA 98107, USA","Seattle Medic 18","190"
"47.66500000000001","-122.36500000000007","615-621 Northwest 50th Street, Seattle, WA 98107, USA","Seattle Medic 18","228"
"47.66500000000001","-122.36000000000007","223-227 Northwest 50th Street, Seattle, WA 98107, USA","Seattle Medic 18","225"
"47.66500000000001","-122.35500000000008","312 North 50th Street, Seattle, WA 98103, USA","Seattle Medic 18","313"
"47.66500000000001","-122.35000000000008","705 North 50th Street, Seattle, WA 98103, USA","Seattle Medic 18","345"
"47.66500000000001","-122.34500000000008","1021 North 50th Street, Seattle, WA 98103, USA","Seattle Medic 16","366"
"47.66500000000001","-122.34000000000009","1451 North 50th Street, Seattle, WA 98103, USA","Seattle Medic 16","284"
"47.66500000000001","-122.3350000000001","1851-1909 North 50th Street, Seattle, WA 98103, USA","Seattle Medic 16","357"
"47.66500000000001","-122.3300000000001","2309 North 50th Street, Seattle, WA 98103, USA","Seattle Medic 16","335"
"47.66500000000001","-122.3250000000001","310 Northeast 50th Street, Seattle, WA 98105, USA","Seattle Medic 16","253"
"47.66500000000001","-122.3200000000001","700-798 Northeast 50th Street, Seattle, WA 98105, USA","Seattle Medic 16","204"
"47.66500000000001","-122.31500000000011","1202 Northeast 50th Street, Seattle, WA 98105, USA","Seattle Medic 16","314"
"47.66500000000001","-122.31000000000012","1616 Northeast 50th Street, Seattle, WA 98105, USA","Seattle Medic 16","371"
"47.66500000000001","-122.30500000000012","2102 Northeast 50th Street, Seattle, WA 98105, USA","Seattle Medic 16","431"
"47.66500000000001","-122.29500000000013","3017 Northeast 50th Street, Seattle, WA 98105, USA","Seattle Medic 16","536"
"47.66500000000001","-122.29000000000013","5001-5041 35th Avenue Northeast, Seattle, WA 98105, USA","Seattle Medic 16","514"
"47.66500000000001","-122.28500000000014","3917 Northeast 50th Street, Seattle, WA 98105, USA","Seattle Medic 16","628"
"47.66500000000001","-122.28000000000014","4402 Northeast 50th Street, Seattle, WA 98105, USA","Seattle Medic 16","665"
"47.66500000000001","-122.27500000000015","4800-4898 Northeast 50th Street, Seattle, WA 98105, USA","Seattle Medic 16","733"
"47.66500000000001","-122.27000000000015","5300-5398 Northeast 50th Street, Seattle, WA 98105, USA","Seattle Medic 16","724"
"47.66500000000001","-122.26500000000016","5600 Northeast Penrith Road, Seattle, WA 98105, USA","Seattle Medic 16","759"
"47.66500000000001","-122.26000000000016","6000 Northeast Windermere Road, Seattle, WA 98105, USA","Seattle Medic 16","757"
"47.670000000000016","-122.42500000000001","5011 Bernie Whitebear Way, Seattle, WA 98199, USA","Seattle Medic 18","730"
"47.670000000000016","-122.42000000000002","5400 47th Avenue West, Seattle, WA 98199, USA","Seattle Medic 18","701"
"47.670000000000016","-122.41500000000002","4541 West Sheridan Street, Seattle, WA 98199, USA","Seattle Medic 18","694"
"47.670000000000016","-122.41000000000003","5617 Bay Terrace Road, Seattle, WA 98199, USA","Seattle Medic 18","643"
"47.670000000000016","-122.40500000000003","5623 Seaview Avenue Northwest, Seattle, WA 98107, USA","Seattle Medic 18","381"
"47.670000000000016","-122.40000000000003","3235 Northwest 57th Street, Seattle, WA 98107, USA","Seattle Medic 18","431"
"47.670000000000016","-122.39500000000004","2843-2849 Northwest 57th Street, Seattle, WA 98107, USA","Seattle Medic 18","324"
"47.670000000000016","-122.39000000000004","5601-5699 26th Avenue Northwest, Seattle, WA 98107, USA","Seattle Medic 18","279"
"47.670000000000016","-122.38500000000005","5601 22nd Avenue Northwest, Seattle, WA 98107, USA","Seattle Medic 18","181"
"47.670000000000016","-122.38000000000005","1719-1727 Northwest 57th Street, Seattle, WA 98107, USA","Seattle Medic 18","102"
"47.670000000000016","-122.37500000000006","1443-1461 Northwest 57th Street, Seattle, WA 98107, USA","Seattle Medic 18","72"
"47.670000000000016","-122.37000000000006","927 Northwest 57th Street, Seattle, WA 98107, USA","Seattle Medic 18","143"
"47.670000000000016","-122.36500000000007","5616 7th Avenue Northwest, Seattle, WA 98107, USA","Seattle Medic 18","171"
"47.670000000000016","-122.36000000000007","215-219 Northwest 56th Street, Seattle, WA 98107, USA","Seattle Medic 18","197"
"47.670000000000016","-122.35500000000008","300-398 North 56th Street, Seattle, WA 98103, USA","Seattle Medic 18","288"
"47.670000000000016","-122.35000000000008","363-377 Woodland Park Loop, Seattle, WA 98103, USA","Seattle Medic 18","588"
"47.670000000000016","-122.34500000000008","5777-6253 West Green Lake Way North, Seattle, WA 98103, USA","Seattle Medic 16","301"
"47.670000000000016","-122.34000000000009","5542 East Green Lake Way North, Seattle, WA 98103, USA","Seattle Medic 16","224"
"47.670000000000016","-122.3350000000001","5549-5553 Kenwood Place North, Seattle, WA 98103, USA","Seattle Medic 16","253"
"47.670000000000016","-122.3300000000001","2317-2321 North 57th Street, Seattle, WA 98103, USA","Seattle Medic 16","291"
"47.670000000000016","-122.3250000000001","310-314 Northeast 57th Street, Seattle, WA 98105, USA","Seattle Medic 16","250"
"47.670000000000016","-122.3200000000001","5692 8th Avenue Northeast, Seattle, WA 98105, USA","Seattle Medic 16","184"
"47.670000000000016","-122.31500000000011","5615-5619 12th Avenue Northeast, Seattle, WA 98105, USA","Seattle Medic 16","275"
"47.670000000000016","-122.31000000000012","1681-1699 Northeast Ravenna Boulevard, Seattle, WA 98105, USA","Seattle Medic 16","285"
"47.670000000000016","-122.30500000000012","2100-2198 Candy Cane Lane, Seattle, WA 98105, USA","Seattle Medic 16","378"
"47.670000000000016","-122.30000000000013","2514 Northeast 57th Street, Seattle, WA 98105, USA","Seattle Medic 16","416"
"47.670000000000016","-122.29500000000013","5550-5554 30th Avenue Northeast, Seattle, WA 98105, USA","Seattle Medic 16","470"
"47.670000000000016","-122.29000000000013","5550 35th Avenue Northeast, Seattle, WA 98105, USA","Seattle Medic 16","454"
"47.670000000000016","-122.28500000000014","5625 40th Avenue Northeast, Seattle, WA 98105, USA","Seattle Medic 16","516"
"47.670000000000016","-122.28000000000014","4345-4351 Northeast 57th Street, Seattle, WA 98105, USA","Seattle Medic 16","584"
"47.670000000000016","-122.27500000000015","4833 Purdue Avenue Northeast, Seattle, WA 98105, USA","Seattle Medic 16","632"
"47.670000000000016","-122.27000000000015","5700-5798 Coniston Road Northeast, Seattle, WA 98105, USA","Seattle Medic 16","694"
"47.670000000000016","-122.26500000000016","5809-5815 Northeast 57th Street, Seattle, WA 98105, USA","Seattle Medic 16","770"
"47.670000000000016","-122.26000000000016","6353-6399 Northeast 57th Street, Seattle, WA 98105, USA","Seattle Medic 16","813"
"47.670000000000016","-122.25500000000017","6539 Northeast Windermere Road, Seattle, WA 98105, USA","Seattle Medic 16","842"
"47.67500000000002","-122.41000000000003","6533 Seaview Avenue Northwest, Seattle, WA 98117, USA","Seattle Medic 18","508"
"47.67500000000002","-122.40500000000003","6401 37th Avenue Northwest, Seattle, WA 98107, USA","Seattle Medic 18","417"
"47.67500000000002","-122.40000000000003","3238 Northwest 64th Street, Seattle, WA 98107, USA","Seattle Medic 18","384"
"47.67500000000002","-122.39500000000004","2845-2847 Northwest 64th Street, Seattle, WA 98107, USA","Seattle Medic 18","319"
"47.67500000000002","-122.39000000000004","6300-6316 26th Avenue Northwest, Seattle, WA 98107, USA","Seattle Medic 18","280"
"47.67500000000002","-122.38500000000005","6316 22nd Avenue Northwest, Seattle, WA 98107, USA","Seattle Medic 18","234"
"47.67500000000002","-122.38000000000005","1720 Northwest 64th Street, Seattle, WA 98107, USA","Seattle Medic 18","160"
"47.67500000000002","-122.37500000000006","1465 Northwest 64th Street, Seattle, WA 98107, USA","Seattle Medic 18","119"
"47.67500000000002","-122.37000000000006","924-928 Northwest 64th Street, Seattle, WA 98107, USA","Seattle Medic 18","193"
"47.67500000000002","-122.36500000000007","6228 7th Avenue Northwest, Seattle, WA 98107, USA","Seattle Medic 18","247"
"47.67500000000002","-122.36000000000007","6215-6221 2nd Avenue Northwest, Seattle, WA 98107, USA","Seattle Medic 18","260"
"47.67500000000002","-122.35500000000008","6315-6319 Greenwood Avenue North, Seattle, WA 98103, USA","Seattle Medic 18","330"
"47.67500000000002","-122.35000000000008","6301-6399 Fremont Avenue North, Seattle, WA 98103, USA","Seattle Medic 16","385"
"47.67500000000002","-122.34500000000008","6254-6498 West Green Lake Way North, Seattle, WA 98115, USA","Seattle Medic 16","376"
"47.67500000000002","-122.34000000000009","5844 East Green Lake Way North, Seattle, WA 98103, USA","Seattle Medic 16","183"
"47.67500000000002","-122.3350000000001","6300-6306 East Green Lake Way North, Seattle, WA 98103, USA","Seattle Medic 16","162"
"47.67500000000002","-122.3300000000001","2319-2321 North 64th Street, Seattle, WA 98103, USA","Seattle Medic 16","184"
"47.67500000000002","-122.3250000000001","6351-6399 Latona Avenue Northeast, Seattle, WA 98115, USA","Seattle Medic 16","164"
"47.67500000000002","-122.3200000000001","801 Northeast 64th Street, Seattle, WA 98115, USA","Seattle Medic 16","93"
"47.67500000000002","-122.31500000000011","1208-1256 Northeast 64th Street, Seattle, WA 98115, USA","Seattle Medic 16","188"
"47.67500000000002","-122.31000000000012","6251-6299 17th Avenue Northeast, Seattle, WA 98115, USA","Seattle Medic 16","245"
"47.67500000000002","-122.30500000000012","2101-2147 Northeast 63rd Street, Seattle, WA 98115, USA","Seattle Medic 16","296"
"47.67500000000002","-122.30000000000013","6237-6239 26th Avenue Northeast, Seattle, WA 98115, USA","Seattle Medic 16","343"
"47.67500000000002","-122.29500000000013","6232 30th Avenue Northeast, Seattle, WA 98115, USA","Seattle Medic 16","380"
"47.67500000000002","-122.29000000000013","6233 35th Avenue Northeast, Seattle, WA 98115, USA","Seattle Medic 16","403"
"47.67500000000002","-122.28500000000014","6233-6237 40th Avenue Northeast, Seattle, WA 98115, USA","Seattle Medic 16","463"
"47.67500000000002","-122.28000000000014","6236 45th Avenue Northeast, Seattle, WA 98115, USA","Seattle Medic 16","515"
"47.67500000000002","-122.27500000000015","6201-6215 Northeast Princeton Way, Seattle, WA 98115, USA","Seattle Medic 16","541"
"47.67500000000002","-122.27000000000015","6251-6257 53rd Avenue Northeast, Seattle, WA 98115, USA","Seattle Medic 16","624"
"47.67500000000002","-122.26500000000016","6301-6399 Sand Point Way Northeast, Seattle, WA 98115, USA","Seattle Medic 16","713"
"47.67500000000002","-122.26000000000016","6301 65th Avenue Northeast, Seattle, WA 98115, USA","Seattle Medic 16","814"
"47.67500000000002","-122.25500000000017","6700-6998 Northeast 65th Street, Seattle, WA 98115, USA","Seattle Medic 16","752"
"47.67500000000002","-122.25000000000017","Lake Shore Drive Northeast, Seattle, WA 98115, USA","Seattle Medic 16","823"
"47.68","-122.41000000000003","6761-6919 Seaview Avenue Northwest, Seattle, WA 98117, USA","Seattle Medic 18","505"
"47.68","-122.40500000000003","7001 Seaview Avenue Northwest, Seattle, WA 98117, USA","Seattle Medic 18","499"
"47.68","-122.40000000000003","3303 Northwest 71st Street, Seattle, WA 98117, USA","Seattle Medic 18","418"
"47.68","-122.39500000000004","2847 Northwest 71st Street, Seattle, WA 98117, USA","Seattle Medic 18","374"
"47.68","-122.39000000000004","7018 26th Avenue Northwest, Seattle, WA 98117, USA","Seattle Medic 18","325"
"47.68","-122.38500000000005","7016 23rd Avenue Northwest, Seattle, WA 98117, USA","Seattle Medic 18","285"
"47.68","-122.38000000000005","7012 18th Avenue Northwest, Seattle, WA 98117, USA","Seattle Medic 18","234"
"47.68","-122.37500000000006","7012 Alonzo Avenue Northwest, Seattle, WA 98117, USA","Seattle Medic 18","243"
"47.68","-122.37000000000006","7015-7017 11th Avenue Northwest, Seattle, WA 98117, USA","Seattle Medic 18","268"
"47.68","-122.36500000000007","7001-7299 Cleopatra Place Northwest, Seattle, WA 98117, USA","Seattle Medic 18","281"
"47.68","-122.36000000000007","7048-7144 3rd Avenue Northwest, Seattle, WA 98117, USA","Seattle Medic 18","300"
"47.68","-122.35500000000008","7020 Greenwood Avenue North, Seattle, WA 98103, USA","Seattle Medic 18","372"
"47.68","-122.35000000000008","7011-7015 Fremont Avenue North, Seattle, WA 98103, USA","Seattle Medic 16","404"
"47.68","-122.34500000000008","7000-7098 Aurora Avenue North, Seattle, WA 98103, USA","Seattle Medic 16","318"
"47.68","-122.34000000000009","7272-7298 West Green Lake Drive North, Seattle, WA 98115, USA","Seattle Medic 16","339"
"47.68","-122.3350000000001","6622 East Green Lake Way North, Seattle, WA 98103, USA","Seattle Medic 16","119"
"47.68","-122.3300000000001","7320 Green Lake Trail, Seattle, WA 98103, USA","Seattle Medic 16","193"
"47.68","-122.3250000000001","349-399 Northeast 71st Street, Seattle, WA 98115, USA","Seattle Medic 16","66"
"47.68","-122.3200000000001","7001-7099 8th Avenue Northeast, Seattle, WA 98115, USA","Seattle Medic 16","66"
"47.68","-122.31500000000011","7014-7018 Brooklyn Avenue Northeast, Seattle, WA 98115, USA","Seattle Medic 16","163"
"47.68","-122.31000000000012","7017-7023 17th Avenue Northeast, Seattle, WA 98115, USA","Seattle Medic 16","244"
"47.68","-122.30500000000012","7017-7019 21st Avenue Northeast, Seattle, WA 98115, USA","Seattle Medic 16","317"
